x y dx dy
-1.396263402	2.103333333	0.00872665	0.01426307448
-1.221730476	2.068666667	0.00872665	0.02071727821
-1.047197551	2.030333333	0.00872665	0.02462649811
-0.872664626	2.010666667 0.00872665	0.02984084881
-0.6981317008	1.988	    0.00872665	0.03772635815
-0.5235987756	1.975666667	0.00872665	0.05061582588
-0.3490658504	1.956666667	0.00872665	0.01533219761
0.3490658504	1.962666667	0.00872665	0.07642663043
0.5235987756	1.970666667	0.00872665	0.0152232747
0.6981317008	1.992333333	0.00872665	0.01505772126
0.872664626	    2.015333333	0.00872665	0.01488587496
1.047197551	    2.04	    0.00872665	0.01470588235
1.221730476	    2.072666667	0.00872665	0.01447410743
1.396263402	    2.099	    0.00872665	0.01429252025
